video_name,frame_idx,time_sec,split,image_path,label_path,labels_json,method
test-sparks-easy.mp4,1137,18.96895,train,data\ml\images\train\seed_easy_frame_001137.jpg,data\ml\labels\train\seed_easy_frame_001137.txt,"[{""class"": ""spark_plume"", ""box"": [295, 88, 171, 67]}]",opencv_main_plume
test-sparks-medium.mp4,0,0.0,val,data\ml\images\val\seed_medium_frame_000000.jpg,data\ml\labels\val\seed_medium_frame_000000.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 47]}]",static_welding_core
test-sparks-medium.mp4,8,0.133333,train,data\ml\images\train\seed_medium_frame_000008.jpg,data\ml\labels\train\seed_medium_frame_000008.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 47]}]",static_welding_core
test-sparks-medium.mp4,16,0.266667,train,data\ml\images\train\seed_medium_frame_000016.jpg,data\ml\labels\train\seed_medium_frame_000016.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 47]}]",static_welding_core
test-sparks-medium.mp4,24,0.4,train,data\ml\images\train\seed_medium_frame_000024.jpg,data\ml\labels\train\seed_medium_frame_000024.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 47]}]",static_welding_core
test-sparks-medium.mp4,32,0.533333,train,data\ml\images\train\seed_medium_frame_000032.jpg,data\ml\labels\train\seed_medium_frame_000032.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 47]}]",static_welding_core
test-sparks-medium.mp4,40,0.666667,val,data\ml\images\val\seed_medium_frame_000040.jpg,data\ml\labels\val\seed_medium_frame_000040.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 46]}]",static_welding_core
test-sparks-medium.mp4,48,0.8,train,data\ml\images\train\seed_medium_frame_000048.jpg,data\ml\labels\train\seed_medium_frame_000048.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,56,0.933333,train,data\ml\images\train\seed_medium_frame_000056.jpg,data\ml\labels\train\seed_medium_frame_000056.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 46]}]",static_welding_core
test-sparks-medium.mp4,64,1.066667,train,data\ml\images\train\seed_medium_frame_000064.jpg,data\ml\labels\train\seed_medium_frame_000064.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 52, 46]}]",static_welding_core
test-sparks-medium.mp4,72,1.2,train,data\ml\images\train\seed_medium_frame_000072.jpg,data\ml\labels\train\seed_medium_frame_000072.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 52, 46]}]",static_welding_core
test-sparks-medium.mp4,80,1.333333,val,data\ml\images\val\seed_medium_frame_000080.jpg,data\ml\labels\val\seed_medium_frame_000080.txt,"[{""class"": ""welding_arc"", ""box"": [385, 296, 50, 46]}]",static_welding_core
test-sparks-medium.mp4,88,1.466667,train,data\ml\images\train\seed_medium_frame_000088.jpg,data\ml\labels\train\seed_medium_frame_000088.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,96,1.6,train,data\ml\images\train\seed_medium_frame_000096.jpg,data\ml\labels\train\seed_medium_frame_000096.txt,"[{""class"": ""welding_arc"", ""box"": [381, 296, 54, 46]}]",static_welding_core
test-sparks-medium.mp4,104,1.733333,train,data\ml\images\train\seed_medium_frame_000104.jpg,data\ml\labels\train\seed_medium_frame_000104.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,112,1.866667,train,data\ml\images\train\seed_medium_frame_000112.jpg,data\ml\labels\train\seed_medium_frame_000112.txt,"[{""class"": ""welding_arc"", ""box"": [384, 286, 52, 55]}]",static_welding_core
test-sparks-medium.mp4,120,2.0,val,data\ml\images\val\seed_medium_frame_000120.jpg,data\ml\labels\val\seed_medium_frame_000120.txt,"[{""class"": ""welding_arc"", ""box"": [384, 286, 61, 56]}]",static_welding_core
test-sparks-medium.mp4,128,2.133333,train,data\ml\images\train\seed_medium_frame_000128.jpg,data\ml\labels\train\seed_medium_frame_000128.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 53, 46]}]",static_welding_core
test-sparks-medium.mp4,136,2.266667,train,data\ml\images\train\seed_medium_frame_000136.jpg,data\ml\labels\train\seed_medium_frame_000136.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 53, 46]}]",static_welding_core
test-sparks-medium.mp4,144,2.4,train,data\ml\images\train\seed_medium_frame_000144.jpg,data\ml\labels\train\seed_medium_frame_000144.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 53, 46]}]",static_welding_core
test-sparks-medium.mp4,152,2.533333,train,data\ml\images\train\seed_medium_frame_000152.jpg,data\ml\labels\train\seed_medium_frame_000152.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,160,2.666667,val,data\ml\images\val\seed_medium_frame_000160.jpg,data\ml\labels\val\seed_medium_frame_000160.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,168,2.8,train,data\ml\images\train\seed_medium_frame_000168.jpg,data\ml\labels\train\seed_medium_frame_000168.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,176,2.933333,train,data\ml\images\train\seed_medium_frame_000176.jpg,data\ml\labels\train\seed_medium_frame_000176.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,184,3.066667,train,data\ml\images\train\seed_medium_frame_000184.jpg,data\ml\labels\train\seed_medium_frame_000184.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,192,3.2,train,data\ml\images\train\seed_medium_frame_000192.jpg,data\ml\labels\train\seed_medium_frame_000192.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,200,3.333333,val,data\ml\images\val\seed_medium_frame_000200.jpg,data\ml\labels\val\seed_medium_frame_000200.txt,"[{""class"": ""welding_arc"", ""box"": [384, 296, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,208,3.466667,train,data\ml\images\train\seed_medium_frame_000208.jpg,data\ml\labels\train\seed_medium_frame_000208.txt,"[{""class"": ""welding_arc"", ""box"": [384, 295, 51, 53]}]",static_welding_core
test-sparks-medium.mp4,216,3.6,train,data\ml\images\train\seed_medium_frame_000216.jpg,data\ml\labels\train\seed_medium_frame_000216.txt,"[{""class"": ""welding_arc"", ""box"": [384, 295, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,224,3.733333,train,data\ml\images\train\seed_medium_frame_000224.jpg,data\ml\labels\train\seed_medium_frame_000224.txt,"[{""class"": ""welding_arc"", ""box"": [384, 295, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,232,3.866667,train,data\ml\images\train\seed_medium_frame_000232.jpg,data\ml\labels\train\seed_medium_frame_000232.txt,"[{""class"": ""welding_arc"", ""box"": [384, 286, 51, 55]}]",static_welding_core
test-sparks-medium.mp4,240,4.0,val,data\ml\images\val\seed_medium_frame_000240.jpg,data\ml\labels\val\seed_medium_frame_000240.txt,"[{""class"": ""welding_arc"", ""box"": [383, 294, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,248,4.133333,train,data\ml\images\train\seed_medium_frame_000248.jpg,data\ml\labels\train\seed_medium_frame_000248.txt,"[{""class"": ""welding_arc"", ""box"": [381, 293, 50, 45]}]",static_welding_core
test-sparks-medium.mp4,256,4.266667,train,data\ml\images\train\seed_medium_frame_000256.jpg,data\ml\labels\train\seed_medium_frame_000256.txt,"[{""class"": ""welding_arc"", ""box"": [380, 290, 48, 45]}]",static_welding_core
test-sparks-medium.mp4,264,4.4,train,data\ml\images\train\seed_medium_frame_000264.jpg,data\ml\labels\train\seed_medium_frame_000264.txt,"[{""class"": ""welding_arc"", ""box"": [378, 286, 49, 45]}]",static_welding_core
test-sparks-medium.mp4,272,4.533333,train,data\ml\images\train\seed_medium_frame_000272.jpg,data\ml\labels\train\seed_medium_frame_000272.txt,"[{""class"": ""welding_arc"", ""box"": [379, 283, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,280,4.666667,val,data\ml\images\val\seed_medium_frame_000280.jpg,data\ml\labels\val\seed_medium_frame_000280.txt,"[{""class"": ""welding_arc"", ""box"": [383, 278, 47, 48]}]",static_welding_core
test-sparks-medium.mp4,288,4.8,train,data\ml\images\train\seed_medium_frame_000288.jpg,data\ml\labels\train\seed_medium_frame_000288.txt,"[{""class"": ""welding_arc"", ""box"": [385, 273, 45, 46]}]",static_welding_core
test-sparks-medium.mp4,296,4.933333,train,data\ml\images\train\seed_medium_frame_000296.jpg,data\ml\labels\train\seed_medium_frame_000296.txt,"[{""class"": ""welding_arc"", ""box"": [385, 269, 47, 45]}]",static_welding_core
test-sparks-medium.mp4,304,5.066667,train,data\ml\images\train\seed_medium_frame_000304.jpg,data\ml\labels\train\seed_medium_frame_000304.txt,"[{""class"": ""welding_arc"", ""box"": [386, 264, 47, 45]}]",static_welding_core
test-sparks-medium.mp4,312,5.2,train,data\ml\images\train\seed_medium_frame_000312.jpg,data\ml\labels\train\seed_medium_frame_000312.txt,"[{""class"": ""welding_arc"", ""box"": [384, 261, 48, 44]}]",static_welding_core
test-sparks-medium.mp4,320,5.333333,val,data\ml\images\val\seed_medium_frame_000320.jpg,data\ml\labels\val\seed_medium_frame_000320.txt,"[{""class"": ""welding_arc"", ""box"": [383, 260, 45, 43]}]",static_welding_core
test-sparks-medium.mp4,328,5.466667,train,data\ml\images\train\seed_medium_frame_000328.jpg,data\ml\labels\train\seed_medium_frame_000328.txt,"[{""class"": ""welding_arc"", ""box"": [381, 260, 44, 42]}]",static_welding_core
test-sparks-medium.mp4,336,5.6,train,data\ml\images\train\seed_medium_frame_000336.jpg,data\ml\labels\train\seed_medium_frame_000336.txt,"[{""class"": ""welding_arc"", ""box"": [379, 263, 43, 42]}]",static_welding_core
test-sparks-medium.mp4,344,5.733333,train,data\ml\images\train\seed_medium_frame_000344.jpg,data\ml\labels\train\seed_medium_frame_000344.txt,"[{""class"": ""welding_arc"", ""box"": [377, 262, 43, 42]}]",static_welding_core
test-sparks-medium.mp4,352,5.866667,train,data\ml\images\train\seed_medium_frame_000352.jpg,data\ml\labels\train\seed_medium_frame_000352.txt,"[{""class"": ""welding_arc"", ""box"": [376, 260, 42, 43]}]",static_welding_core
test-sparks-medium.mp4,360,6.0,val,data\ml\images\val\seed_medium_frame_000360.jpg,data\ml\labels\val\seed_medium_frame_000360.txt,"[{""class"": ""welding_arc"", ""box"": [376, 260, 43, 42]}]",static_welding_core
test-sparks-medium.mp4,368,6.133333,train,data\ml\images\train\seed_medium_frame_000368.jpg,data\ml\labels\train\seed_medium_frame_000368.txt,"[{""class"": ""welding_arc"", ""box"": [375, 260, 43, 43]}]",static_welding_core
test-sparks-medium.mp4,376,6.266667,train,data\ml\images\train\seed_medium_frame_000376.jpg,data\ml\labels\train\seed_medium_frame_000376.txt,"[{""class"": ""welding_arc"", ""box"": [374, 260, 44, 44]}]",static_welding_core
test-sparks-medium.mp4,384,6.4,train,data\ml\images\train\seed_medium_frame_000384.jpg,data\ml\labels\train\seed_medium_frame_000384.txt,"[{""class"": ""welding_arc"", ""box"": [374, 262, 45, 44]}]",static_welding_core
test-sparks-medium.mp4,392,6.533333,train,data\ml\images\train\seed_medium_frame_000392.jpg,data\ml\labels\train\seed_medium_frame_000392.txt,"[{""class"": ""welding_arc"", ""box"": [374, 263, 45, 46]}]",static_welding_core
test-sparks-medium.mp4,400,6.666667,val,data\ml\images\val\seed_medium_frame_000400.jpg,data\ml\labels\val\seed_medium_frame_000400.txt,"[{""class"": ""welding_arc"", ""box"": [372, 269, 48, 45]}]",static_welding_core
test-sparks-medium.mp4,408,6.8,train,data\ml\images\train\seed_medium_frame_000408.jpg,data\ml\labels\train\seed_medium_frame_000408.txt,"[{""class"": ""welding_arc"", ""box"": [372, 272, 48, 47]}]",static_welding_core
test-sparks-medium.mp4,416,6.933333,train,data\ml\images\train\seed_medium_frame_000416.jpg,data\ml\labels\train\seed_medium_frame_000416.txt,"[{""class"": ""welding_arc"", ""box"": [372, 276, 48, 45]}]",static_welding_core
test-sparks-medium.mp4,424,7.066667,train,data\ml\images\train\seed_medium_frame_000424.jpg,data\ml\labels\train\seed_medium_frame_000424.txt,"[{""class"": ""welding_arc"", ""box"": [371, 278, 50, 45]}]",static_welding_core
test-sparks-medium.mp4,432,7.2,train,data\ml\images\train\seed_medium_frame_000432.jpg,data\ml\labels\train\seed_medium_frame_000432.txt,"[{""class"": ""welding_arc"", ""box"": [371, 280, 50, 45]}]",static_welding_core
test-sparks-medium.mp4,440,7.333333,val,data\ml\images\val\seed_medium_frame_000440.jpg,data\ml\labels\val\seed_medium_frame_000440.txt,"[{""class"": ""welding_arc"", ""box"": [371, 281, 50, 46]}]",static_welding_core
test-sparks-medium.mp4,448,7.466667,train,data\ml\images\train\seed_medium_frame_000448.jpg,data\ml\labels\train\seed_medium_frame_000448.txt,"[{""class"": ""welding_arc"", ""box"": [371, 283, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,456,7.6,train,data\ml\images\train\seed_medium_frame_000456.jpg,data\ml\labels\train\seed_medium_frame_000456.txt,"[{""class"": ""welding_arc"", ""box"": [371, 284, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,464,7.733333,train,data\ml\images\train\seed_medium_frame_000464.jpg,data\ml\labels\train\seed_medium_frame_000464.txt,"[{""class"": ""welding_arc"", ""box"": [372, 285, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,472,7.866667,train,data\ml\images\train\seed_medium_frame_000472.jpg,data\ml\labels\train\seed_medium_frame_000472.txt,"[{""class"": ""welding_arc"", ""box"": [373, 287, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,480,8.0,val,data\ml\images\val\seed_medium_frame_000480.jpg,data\ml\labels\val\seed_medium_frame_000480.txt,"[{""class"": ""welding_arc"", ""box"": [374, 287, 50, 46]}]",static_welding_core
test-sparks-medium.mp4,488,8.133333,train,data\ml\images\train\seed_medium_frame_000488.jpg,data\ml\labels\train\seed_medium_frame_000488.txt,"[{""class"": ""welding_arc"", ""box"": [375, 288, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,496,8.266667,train,data\ml\images\train\seed_medium_frame_000496.jpg,data\ml\labels\train\seed_medium_frame_000496.txt,"[{""class"": ""welding_arc"", ""box"": [375, 287, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,504,8.4,train,data\ml\images\train\seed_medium_frame_000504.jpg,data\ml\labels\train\seed_medium_frame_000504.txt,"[{""class"": ""welding_arc"", ""box"": [376, 288, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,512,8.533333,train,data\ml\images\train\seed_medium_frame_000512.jpg,data\ml\labels\train\seed_medium_frame_000512.txt,"[{""class"": ""welding_arc"", ""box"": [376, 288, 50, 45]}]",static_welding_core
test-sparks-medium.mp4,520,8.666667,val,data\ml\images\val\seed_medium_frame_000520.jpg,data\ml\labels\val\seed_medium_frame_000520.txt,"[{""class"": ""welding_arc"", ""box"": [375, 288, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,528,8.8,train,data\ml\images\train\seed_medium_frame_000528.jpg,data\ml\labels\train\seed_medium_frame_000528.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,536,8.933333,train,data\ml\images\train\seed_medium_frame_000536.jpg,data\ml\labels\train\seed_medium_frame_000536.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,544,9.066667,train,data\ml\images\train\seed_medium_frame_000544.jpg,data\ml\labels\train\seed_medium_frame_000544.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,552,9.2,train,data\ml\images\train\seed_medium_frame_000552.jpg,data\ml\labels\train\seed_medium_frame_000552.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,560,9.333333,val,data\ml\images\val\seed_medium_frame_000560.jpg,data\ml\labels\val\seed_medium_frame_000560.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,568,9.466667,train,data\ml\images\train\seed_medium_frame_000568.jpg,data\ml\labels\train\seed_medium_frame_000568.txt,"[{""class"": ""welding_arc"", ""box"": [376, 290, 50, 44]}]",static_welding_core
test-sparks-medium.mp4,576,9.6,train,data\ml\images\train\seed_medium_frame_000576.jpg,data\ml\labels\train\seed_medium_frame_000576.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,584,9.733333,train,data\ml\images\train\seed_medium_frame_000584.jpg,data\ml\labels\train\seed_medium_frame_000584.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,592,9.866667,train,data\ml\images\train\seed_medium_frame_000592.jpg,data\ml\labels\train\seed_medium_frame_000592.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,600,10.0,val,data\ml\images\val\seed_medium_frame_000600.jpg,data\ml\labels\val\seed_medium_frame_000600.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,608,10.133333,train,data\ml\images\train\seed_medium_frame_000608.jpg,data\ml\labels\train\seed_medium_frame_000608.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,616,10.266667,train,data\ml\images\train\seed_medium_frame_000616.jpg,data\ml\labels\train\seed_medium_frame_000616.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,624,10.4,train,data\ml\images\train\seed_medium_frame_000624.jpg,data\ml\labels\train\seed_medium_frame_000624.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,632,10.533333,train,data\ml\images\train\seed_medium_frame_000632.jpg,data\ml\labels\train\seed_medium_frame_000632.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,640,10.666667,val,data\ml\images\val\seed_medium_frame_000640.jpg,data\ml\labels\val\seed_medium_frame_000640.txt,"[{""class"": ""welding_arc"", ""box"": [376, 290, 50, 44]}]",static_welding_core
test-sparks-medium.mp4,648,10.8,train,data\ml\images\train\seed_medium_frame_000648.jpg,data\ml\labels\train\seed_medium_frame_000648.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,656,10.933333,train,data\ml\images\train\seed_medium_frame_000656.jpg,data\ml\labels\train\seed_medium_frame_000656.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,664,11.066667,train,data\ml\images\train\seed_medium_frame_000664.jpg,data\ml\labels\train\seed_medium_frame_000664.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,672,11.2,train,data\ml\images\train\seed_medium_frame_000672.jpg,data\ml\labels\train\seed_medium_frame_000672.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,680,11.333333,val,data\ml\images\val\seed_medium_frame_000680.jpg,data\ml\labels\val\seed_medium_frame_000680.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,688,11.466667,train,data\ml\images\train\seed_medium_frame_000688.jpg,data\ml\labels\train\seed_medium_frame_000688.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,696,11.6,train,data\ml\images\train\seed_medium_frame_000696.jpg,data\ml\labels\train\seed_medium_frame_000696.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 52, 44]}]",static_welding_core
test-sparks-medium.mp4,704,11.733333,train,data\ml\images\train\seed_medium_frame_000704.jpg,data\ml\labels\train\seed_medium_frame_000704.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 52, 44]}]",static_welding_core
test-sparks-medium.mp4,712,11.866667,train,data\ml\images\train\seed_medium_frame_000712.jpg,data\ml\labels\train\seed_medium_frame_000712.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 52, 44]}]",static_welding_core
test-sparks-medium.mp4,720,12.0,val,data\ml\images\val\seed_medium_frame_000720.jpg,data\ml\labels\val\seed_medium_frame_000720.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 52, 44]}]",static_welding_core
test-sparks-medium.mp4,728,12.133333,train,data\ml\images\train\seed_medium_frame_000728.jpg,data\ml\labels\train\seed_medium_frame_000728.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 52, 44]}]",static_welding_core
test-sparks-medium.mp4,736,12.266667,train,data\ml\images\train\seed_medium_frame_000736.jpg,data\ml\labels\train\seed_medium_frame_000736.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 52, 45]}]",static_welding_core
test-sparks-medium.mp4,744,12.4,train,data\ml\images\train\seed_medium_frame_000744.jpg,data\ml\labels\train\seed_medium_frame_000744.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 52, 45]}]",static_welding_core
test-sparks-medium.mp4,752,12.533333,train,data\ml\images\train\seed_medium_frame_000752.jpg,data\ml\labels\train\seed_medium_frame_000752.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,760,12.666667,val,data\ml\images\val\seed_medium_frame_000760.jpg,data\ml\labels\val\seed_medium_frame_000760.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 54, 44]}]",static_welding_core
test-sparks-medium.mp4,768,12.8,train,data\ml\images\train\seed_medium_frame_000768.jpg,data\ml\labels\train\seed_medium_frame_000768.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 52, 46]}]",static_welding_core
test-sparks-medium.mp4,776,12.933333,train,data\ml\images\train\seed_medium_frame_000776.jpg,data\ml\labels\train\seed_medium_frame_000776.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,784,13.066667,train,data\ml\images\train\seed_medium_frame_000784.jpg,data\ml\labels\train\seed_medium_frame_000784.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,792,13.2,train,data\ml\images\train\seed_medium_frame_000792.jpg,data\ml\labels\train\seed_medium_frame_000792.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,800,13.333333,val,data\ml\images\val\seed_medium_frame_000800.jpg,data\ml\labels\val\seed_medium_frame_000800.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,808,13.466667,train,data\ml\images\train\seed_medium_frame_000808.jpg,data\ml\labels\train\seed_medium_frame_000808.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,816,13.6,train,data\ml\images\train\seed_medium_frame_000816.jpg,data\ml\labels\train\seed_medium_frame_000816.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 55, 44]}]",static_welding_core
test-sparks-medium.mp4,824,13.733333,train,data\ml\images\train\seed_medium_frame_000824.jpg,data\ml\labels\train\seed_medium_frame_000824.txt,"[{""class"": ""welding_arc"", ""box"": [375, 290, 51, 44]}]",static_welding_core
test-sparks-medium.mp4,832,13.866667,train,data\ml\images\train\seed_medium_frame_000832.jpg,data\ml\labels\train\seed_medium_frame_000832.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,840,14.0,val,data\ml\images\val\seed_medium_frame_000840.jpg,data\ml\labels\val\seed_medium_frame_000840.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,848,14.133333,train,data\ml\images\train\seed_medium_frame_000848.jpg,data\ml\labels\train\seed_medium_frame_000848.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 56, 45]}]",static_welding_core
test-sparks-medium.mp4,856,14.266667,train,data\ml\images\train\seed_medium_frame_000856.jpg,data\ml\labels\train\seed_medium_frame_000856.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,864,14.4,train,data\ml\images\train\seed_medium_frame_000864.jpg,data\ml\labels\train\seed_medium_frame_000864.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,872,14.533333,train,data\ml\images\train\seed_medium_frame_000872.jpg,data\ml\labels\train\seed_medium_frame_000872.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,880,14.666667,val,data\ml\images\val\seed_medium_frame_000880.jpg,data\ml\labels\val\seed_medium_frame_000880.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 56, 45]}]",static_welding_core
test-sparks-medium.mp4,888,14.8,train,data\ml\images\train\seed_medium_frame_000888.jpg,data\ml\labels\train\seed_medium_frame_000888.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 58, 51]}]",static_welding_core
test-sparks-medium.mp4,896,14.933333,train,data\ml\images\train\seed_medium_frame_000896.jpg,data\ml\labels\train\seed_medium_frame_000896.txt,"[{""class"": ""welding_arc"", ""box"": [375, 288, 51, 58]}]",static_welding_core
test-sparks-medium.mp4,904,15.066667,train,data\ml\images\train\seed_medium_frame_000904.jpg,data\ml\labels\train\seed_medium_frame_000904.txt,"[{""class"": ""welding_arc"", ""box"": [375, 288, 51, 46]}]",static_welding_core
test-sparks-medium.mp4,912,15.2,train,data\ml\images\train\seed_medium_frame_000912.jpg,data\ml\labels\train\seed_medium_frame_000912.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,920,15.333333,val,data\ml\images\val\seed_medium_frame_000920.jpg,data\ml\labels\val\seed_medium_frame_000920.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,928,15.466667,train,data\ml\images\train\seed_medium_frame_000928.jpg,data\ml\labels\train\seed_medium_frame_000928.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,936,15.6,train,data\ml\images\train\seed_medium_frame_000936.jpg,data\ml\labels\train\seed_medium_frame_000936.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,944,15.733333,train,data\ml\images\train\seed_medium_frame_000944.jpg,data\ml\labels\train\seed_medium_frame_000944.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
test-sparks-medium.mp4,952,15.866667,train,data\ml\images\train\seed_medium_frame_000952.jpg,data\ml\labels\train\seed_medium_frame_000952.txt,"[{""class"": ""welding_arc"", ""box"": [375, 289, 51, 45]}]",static_welding_core
